Date	Query	IsImplicitIntent	State	Country	PopularityScore
2020-11-01	dérogation de déplacement	True	Bourgogne-Franche-Comte	France	3
2020-11-01	b&q diy store	True	Surrey	United Kingdom	8
2020-11-01	nicola sturgeon	True	Aberdeen City	United Kingdom	1
2020-11-01	morrisons	True	Bracknell Forest	United Kingdom	40
2020-11-01	worldometers coronavirus	False	Kerala	India	34
2020-11-01	blackpool victoria hospital	True	Lancashire	United Kingdom	5
2020-11-01	coronavirus update	False	Mississippi	United States	5
2020-11-01	ffp2 maske	True	Thuringia	Germany	9
2020-11-01	코로나	True	South Chungcheong	Korea (South)	35
2020-11-01	currys pc world	True	Cheshire West And Chester	United Kingdom	77
2020-11-01	jet2 flights	True	London	United Kingdom	4
2020-11-01	coronavirus worldometers	False	Bristol	United Kingdom	4
2020-11-01	covid tracker	False	Virginia	United States	6
2020-11-01	waitrose	True	North Somerset	United Kingdom	46
2020-11-01	currys pc world	True	Blackburn With Darwen	United Kingdom	39
2020-11-01	déplacement covid 19	False	Bourgogne-Franche-Comte	France	1
2020-11-01	sainsburys	True	Cornwall	United Kingdom	15
2020-11-01	coronavirus symptoms	False	North Carolina	United States	4
2020-11-01	patron masque	True	Ile-De-France	France	1
2020-11-01	currys pc world	True	Cornwall	United Kingdom	32
2020-11-01	chomage partiel	True	Occitanie	France	1
2020-11-01	infonavit mi cuenta	True	Mexico City	Mexico	26
2020-11-01	sensex	True	Kerala	India	23
2020-11-01	miur	True	Liguria	Italy	6
2020-11-01	covid 19 belgique	False	Liege	Belgium	6
2020-11-01	covid testing sites near me	False	Virginia	United States	12
2020-11-01	covid 19	False	Hertfordshire	United Kingdom	12
2020-11-01	demain nous appartient	True	Bourgogne-Franche-Comte	France	1
2020-11-01	gouv.fr covid19	False	Auvergne-Rhone-Alpes	France	1
2020-11-01	hmrc login	True	Leicestershire	United Kingdom	6
2020-11-01	seguridad social	True	Balearic Islands	Spain	74
2020-11-01	coronavirus new mexico	False	New Mexico	United States	3
2020-11-01	持続化給付金	True	Yamanashi	Japan	100
2020-11-01	brain damage covid	False	California	United States	1
2020-11-01	jagratha portal	True	Kerala	India	34
2020-11-01	持続化給付金	True	Saitama	Japan	30
2020-11-01	costco online	True	Utah	United States	84
2020-11-01	wickes	True	North Somerset	United Kingdom	19
2020-11-01	dunelm	True	Blackburn With Darwen	United Kingdom	1
2020-11-01	covid symptoms	False	Virginia	United States	8
2020-11-01	declare ameli.fr	True	Bourgogne-Franche-Comte	France	1
2020-11-01	radio gütersloh	True	North Rhine-Westphalia	Germany	6
2020-11-01	personnes vulnérables covid 19	False	Ile-De-France	France	1
2020-11-01	seguridad social	True	Canary Islands	Spain	100
2020-11-01	attestation de déplacement	True	Normandy	France	100
2020-11-01	salud digna	True	Mexico City	Mexico	100
2020-11-01	stimulus update	True	Maine	United States	19
2020-11-01	smyths	True	Telford And Wrekin	United Kingdom	30
2020-11-01	covid19jagratha	False	Kerala	India	100
2020-11-01	covid 19 alaska	False	Alaska	United States	10
2020-11-01	covid map	False	Virginia	United States	3
2020-11-01	covid suisse	False	Bourgogne-Franche-Comte	France	1
2020-11-01	trump approval rating	True	New Jersey	United States	4
2020-11-01	dérogation de déplacement	True	Pays De La Loire	France	2
2020-11-01	walgreens covid testing	False	Delaware	United States	15
2020-11-01	worldometer coronavirus	False	Saint Michael	Barbados	1
2020-11-01	worldometer coronavirus	False	Wyoming	United States	1
2020-11-01	tui	True	Falkirk	United Kingdom	25
2020-11-01	jordan peterson	True	California	United States	1
2020-11-01	miur	True	Latium	Italy	10
2020-11-01	covid symptoms	False	Arkansas	United States	9
2020-11-01	コロナ対策	True	Osaka	Japan	2
2020-11-01	halfords	True	Blackburn With Darwen	United Kingdom	16
2020-11-01	b&q diy store	True	Wiltshire	United Kingdom	17
2020-11-01	the range	True	Newport	United Kingdom	28
2020-11-01	the range	True	Leicester City	United Kingdom	27
2020-11-01	politologue coronavirus	False	Ile-De-France	France	1
2020-11-01	worldometer coronavirus	False	Brussels Region	Belgium	1
2020-11-01	covid19india org	False	Kerala	India	23
2020-11-01	b&q	True	Plymouth	United Kingdom	35
2020-11-01	attestaion covid	False	Nouvelle-Aquitaine	France	1
2020-11-01	sainsburys	True	Aberdeen City	United Kingdom	24
2020-11-01	coronavirus uk	False	Hampshire	United Kingdom	16
2020-11-01	covid 19 vaccine	False	Virginia	United States	2
2020-11-01	debenhams uk	True	Flintshire	United Kingdom	100
2020-11-01	covid 19 france	False	Bourgogne-Franche-Comte	France	3
2020-11-01	bolton news	True	Lancashire	United Kingdom	2
2020-11-01	cronaca di napoli	True	Campania	Italy	10
2020-11-01	dérogation de déplacement	True	Nouvelle-Aquitaine	France	4
2020-11-01	coronavirus utah	False	Utah	United States	17
2020-11-01	cuomo new york travelers test	True	Florida	United States	3
2020-11-01	ihk erfurt	True	Thuringia	Germany	9
2020-11-01	debenhams uk	True	Cheshire West And Chester	United Kingdom	70
2020-11-01	jet2 holidays 2020	True	London	United Kingdom	1
2020-11-01	coventry building society	True	Bristol	United Kingdom	7
2020-11-01	companies house	True	Lancashire	United Kingdom	18
2020-11-01	ocado	True	Blackburn With Darwen	United Kingdom	16
2020-11-01	covid vaccine	False	Kerala	India	1
2020-11-01	scottish news	True	Glasgow City	United Kingdom	40
2020-11-01	covid 19 update	False	Virginia	United States	26
2020-11-01	port du masque obligatoire	True	Ile-De-France	France	1
2020-11-01	covid 19	False	Bourgogne-Franche-Comte	France	5
2020-11-01	the range	True	Torbay	United Kingdom	45
2020-11-01	boots the chemist	True	Plymouth	United Kingdom	16
2020-11-01	moniteur belge	True	Liege	Belgium	26
2020-11-01	nuovo dpcm	True	Liguria	Italy	44
2020-11-01	covid 19 latest	False	Hertfordshire	United Kingdom	5
2020-11-01	debenhams uk	True	Brighton And Hove	United Kingdom	39
2020-11-01	home bargains	True	Leicestershire	United Kingdom	8
2020-11-01	covid jagratha	False	Kerala	India	89
2020-11-01	cvs covid testing	False	Texas	United States	12
2020-11-01	covid 19 testing locations	False	Virginia	United States	3
2020-11-01	covid	False	Bourgogne-Franche-Comte	France	3
2020-11-01	新型コロナウイルス	False	Yamanashi	Japan	1
2020-11-01	ca coronavirus	False	California	United States	1
2020-11-01	持続化補助金	True	Saitama	Japan	2
2020-11-01	vogtlandkreis	True	Saxony	Germany	6
2020-11-01	attestation de déplacement coronavirus	False	Normandy	France	1
2020-11-01	universal credit	True	Telford And Wrekin	United Kingdom	6
2020-11-01	covid 19 update	False	Alaska	United States	10
2020-11-01	sainsburys groceries	True	Blackburn With Darwen	United Kingdom	8
2020-11-01	coronavirus espagne	False	Grand Est	France	1
2020-11-01	worldometer coronavirus	False	Delaware	United States	1
2020-11-01	covid alberta	False	Alberta	Canada	19
2020-11-01	protocole sanitaire	True	Ile-De-France	France	1
2020-11-01	wyoming coronavirus	False	Wyoming	United States	26
2020-11-01	covid 19 jagratha kerala nic in	False	Kerala	India	45
2020-11-01	coronavirus uk	False	Plymouth	United Kingdom	12
2020-11-01	covid 19 symptoms	False	Virginia	United States	18
2020-11-01	radio bielefeld	True	North Rhine-Westphalia	Germany	9
2020-11-01	coronavirus usa	False	Bourgogne-Franche-Comte	France	1
2020-11-01	wilko	True	Falkirk	United Kingdom	25
2020-11-01	segurança social directa	True	Lisboa	Portugal	100
2020-11-01	covid19 arkansas	False	Arkansas	United States	1
2020-11-01	coronavirus updates	False	Utah	United States	9
2020-11-01	マスク	True	Osaka	Japan	12
2020-11-01	sepe	True	Canary Islands	Spain	86
2020-11-01	mgm resorts	True	Nevada	United States	3
2020-11-01	boots the chemist	True	Vale Of Glamorgan	United Kingdom	1
2020-11-01	las vegas cases fo coronavirus	False	California	United States	1
2020-11-01	scotland coronavirus update	False	Aberdeen City	United Kingdom	16
2020-11-01	worldometer coronavirus	False	Dubai	United Arab Emirates	74
2020-11-01	covid 19 map	False	Virginia	United States	1
2020-11-01	coronavirus	False	Bavaria	Germany	6
2020-11-01	screwfix	True	Blackburn With Darwen	United Kingdom	100
2020-11-01	coronavirus france	False	Bourgogne-Franche-Comte	France	7
2020-11-01	boots the chemist	True	Lancashire	United Kingdom	12
2020-11-01	lavanguardia	True	Balearic Islands	Spain	9
2020-11-01	protocole sanitaire ecole	True	Ile-De-France	France	1
2020-11-01	lockdown deutschland	True	Thuringia	Germany	9
2020-11-01	dunelm	True	Cheshire West And Chester	United Kingdom	60
2020-11-01	coronavirus update	False	Plymouth	United Kingdom	4
2020-11-01	covid 19	False	Bristol	United Kingdom	4
2020-11-01	jet2holidays	True	London	United Kingdom	4
2020-11-01	tgcom	True	Sardinia	Italy	20
2020-11-01	us elections 2020	True	Dubai	United Arab Emirates	3
2020-11-01	covid 19	False	Virginia	United States	28
2020-11-01	coronavirus espagne	False	Bourgogne-Franche-Comte	France	1
2020-11-01	symptoms of covid 19	False	California	United States	4
2020-11-01	nuovo dpcm oggi	True	Liguria	Italy	22
2020-11-01	currys pc world	True	Hertfordshire	United Kingdom	99
2020-11-01	irs stimulus check	True	New York	United States	2
2020-11-01	region skåne	True	Skane County	Sweden	10
2020-11-01	rtbf info	True	Liege	Belgium	58
2020-11-01	jet2holidays	True	Leicestershire	United Kingdom	16
2020-11-01	worldometer	True	Colorado	United States	3
2020-11-01	john hopkins coronavirus tracker	False	Washington	United States	5
2020-11-01	b&q	True	Warrington	United Kingdom	29
2020-11-01	california coronavirus	False	California	United States	6
2020-11-01	pure health	True	Dubai	United Arab Emirates	30
2020-11-01	新型コロナウイルス	False	Saitama	Japan	17
2020-11-01	puy du fou	True	Ile-De-France	France	1
2020-11-01	covid	False	Virginia	United States	12
2020-11-01	morrisons	True	Flintshire	United Kingdom	1
2020-11-01	currys pc world	True	Plymouth	United Kingdom	93
2020-11-01	coronavirus update	False	Utah	United States	24
2020-11-01	coronavirus	False	Bourgogne-Franche-Comte	France	3
2020-11-01	dérogation de sortie	True	Nouvelle-Aquitaine	France	1
2020-11-01	chiffres covid	False	Occitanie	France	1
2020-11-01	attestation de déplacement covid 19	False	Normandy	France	27
2020-11-01	waitrose	True	Telford And Wrekin	United Kingdom	12
2020-11-01	drudge report 2020	True	Alaska	United States	20
2020-11-01	lockdown rules england	True	West Yorkshire	United Kingdom	3
2020-11-01	sars-cov-2	True	Toyama	Japan	1
2020-11-01	wickes	True	England	United Kingdom	40
2020-11-01	autocertificazione covid	False	Tuscany	Italy	2
2020-11-01	covid vaccine	False	Dubai	United Arab Emirates	3
2020-11-01	uk lockdown	True	Leicester City	United Kingdom	9
2020-11-01	pcr検査	True	Hyogo	Japan	3
2020-11-01	ameli	True	Pays De La Loire	France	16
2020-11-01	boots the chemist	True	Warrington	United Kingdom	22
2020-11-01	costco online	True	Virginia	United States	59
2020-11-01	pua arkansas	True	Arkansas	United States	52
2020-11-01	confinement france	True	Bourgogne-Franche-Comte	France	2
2020-11-01	raoult	True	Ile-De-France	France	1
2020-11-01	入国制限	True	Osaka	Japan	1
2020-11-01	attestation sortie covid	False	Pays De La Loire	France	4
2020-11-01	debenhams uk	True	Plymouth	United Kingdom	31
2020-11-01	screwfix	True	Vale Of Glamorgan	United Kingdom	100
2020-11-01	青森県　コロナ	True	Aomori	Japan	62
2020-11-01	screwfix	True	Isle Of Wight	United Kingdom	32
2020-11-01	scottish government	True	Aberdeen City	United Kingdom	47
2020-11-01	coronavirus update	False	Hampshire	United Kingdom	12
2020-11-01	covid 19 update	False	Dubai	United Arab Emirates	18
2020-11-01	brexit latest	True	Lancashire	United Kingdom	2
2020-11-01	the range	True	Derby City	United Kingdom	38
2020-11-01	mdr aktuell	True	Thuringia	Germany	27
2020-11-01	dvla	True	Cheshire West And Chester	United Kingdom	15
2020-11-01	quarantäne	True	North Rhine-Westphalia	Germany	4
2020-11-01	coronavirus	False	Cairo	Egypt	100
2020-11-01	covid 19 symptoms	False	Bristol	United Kingdom	3
2020-11-01	coronavirus worldometer	False	Virginia	United States	4
2020-11-01	covid testing sites near me	False	Indiana	United States	16
2020-11-01	coronavirus uk	False	Warrington	United Kingdom	36
2020-11-01	confinement	True	Bourgogne-Franche-Comte	France	2
2020-11-01	poste italiane	True	Liguria	Italy	100
2020-11-01	coronavirus statistics	False	Utah	United States	6
2020-11-01	raoult didier	True	Ile-De-France	France	1
2020-11-01	job retention scheme	True	London	United Kingdom	2
2020-11-01	tesco home delivery	True	Conwy	United Kingdom	1
2020-11-01	dunelm	True	Plymouth	United Kingdom	27
2020-11-01	debenhams uk	True	Hertfordshire	United Kingdom	59
2020-11-01	cuomo	True	Florida	United States	2
2020-11-01	lockdown	True	Leicestershire	United Kingdom	6
2020-11-01	covid 19 symptoms	False	Dubai	United Arab Emirates	1
2020-11-01	tesco home delivery	True	Torbay	United Kingdom	1
2020-11-01	rtl info	True	Liege	Belgium	100
2020-11-01	coronavirus virginia	False	Virginia	United States	12
2020-11-01	cesu.urssaf.fr espace employeur	True	Bourgogne-Franche-Comte	France	2
2020-11-01	smyths	True	Gloucestershire	United Kingdom	24
2020-11-01	california covid	False	California	United States	2
2020-11-01	新型コロナウイルス感染症	False	Saitama	Japan	1
2020-11-01	covid 19	False	Oxfordshire	United Kingdom	4
2020-11-01	wickes	True	Telford And Wrekin	United Kingdom	18
2020-11-01	snl cold open	True	Alaska	United States	15
2020-11-01	debenhams uk	True	Glasgow City	United Kingdom	100
2020-11-01	currys pc world	True	Warrington	United Kingdom	65
2020-11-01	コロナ	True	Toyama	Japan	100
2020-11-01	attestation de déplacement dérogatoire	True	Normandy	France	8
2020-11-01	covid 19	False	Dubai	United Arab Emirates	12
2020-11-01	ratp	True	Ile-De-France	France	3
2020-11-01	covid umbria	False	Latium	Italy	1
2020-11-01	coronavirus updates	False	Virginia	United States	13
2020-11-01	gov uk coronavirus	False	Plymouth	United Kingdom	4
2020-11-01	la vanguardia	True	Balearic Islands	Spain	83
2020-11-01	コロナ	True	Hyogo	Japan	92
2020-11-01	covid 19 map	False	Oregon	United States	2
2020-11-01	autorisation de sortie covid 19	False	Bourgogne-Franche-Comte	France	2
2020-11-01	pua.arkansas.gov	True	Arkansas	United States	54
2020-11-01	北海道　コロナ	True	Osaka	Japan	4
2020-11-01	pets at home	True	Glasgow City	United Kingdom	16
2020-11-01	screwfix	True	Flintshire	United Kingdom	1
2020-11-01	dvla	True	West Yorkshire	United Kingdom	19
2020-11-01	nachrichten aktuell	True	Saxony	Germany	27
2020-11-01	pneumokokken impfung	True	North Rhine-Westphalia	Germany	1
2020-11-01	education nationale	True	Nouvelle-Aquitaine	France	1
2020-11-01	scottish government coronavirus update	False	Aberdeen City	United Kingdom	31
2020-11-01	attestation sortie covid 19	False	Grand Est	France	1
2020-11-01	camping and caravanning club	True	Lancashire	United Kingdom	3
2020-11-01	debenhams uk	True	Warrington	United Kingdom	100
2020-11-01	attestation	True	Nouvelle-Aquitaine	France	34
2020-11-01	coronavirus map	False	Utah	United States	8
2020-11-01	cuomo new york travelers test	True	Texas	United States	22
2020-11-01	reconfinement	True	Ile-De-France	France	1
2020-11-01	covid	False	Dubai	United Arab Emirates	24
2020-11-01	nachrichten	True	Thuringia	Germany	51
2020-11-01	gov.uk	True	Plymouth	United Kingdom	35
2020-11-01	england golf	True	Cheshire West And Chester	United Kingdom	5
2020-11-01	coronavirus update	False	Virginia	United States	73
2020-11-01	autorisation de sortie	True	Bourgogne-Franche-Comte	France	6
2020-11-01	covid 19	False	Cairo	Egypt	1
2020-11-01	currys pc world	True	Bristol	United Kingdom	74
2020-11-01	srf	True	Schwyz	Switzerland	1
2020-11-01	self employed grant	True	West Sussex	United Kingdom	4
2020-11-01	aggiornamento coronavirus	False	Piedmont	Italy	2
2020-11-01	rai news	True	Liguria	Italy	6
2020-11-01	direct line	True	Hertfordshire	United Kingdom	9
2020-11-01	svt nyheter	True	Skane Lan	Sweden	1
2020-11-01	lockdown uk	True	Leicestershire	United Kingdom	6
2020-11-01	stimulus update today	True	North Carolina	United States	3
2020-11-01	worldometers coronavirus	False	South Australia	Australia	40
2020-11-01	california covid update	False	California	United States	3
2020-11-01	dunelm	True	Warrington	United Kingdom	22
2020-11-01	job seekers allowance	True	London	United Kingdom	1
2020-11-01	東京都	True	Saitama	Japan	16
2020-11-01	stimulus update today	True	New York	United States	2
2020-11-01	reconfinement france	True	Ile-De-France	France	1
2020-11-01	coronavirus update	False	Dubai	United Arab Emirates	100
2020-11-01	coronavirus statistics in virginia	False	Virginia	United States	3
2020-11-01	halfords	True	Plymouth	United Kingdom	16
2020-11-01	waitrose	True	Leicester City	United Kingdom	16
2020-11-01	wilko	True	Telford And Wrekin	United Kingdom	12
2020-11-01	at&t	True	Kentucky	United States	22
2020-11-01	autorisation de deplacement	True	Bourgogne-Franche-Comte	France	2
2020-11-01	réseau santé wallon	True	Liege	Belgium	4
2020-11-01	stimulus update	True	Alaska	United States	15
2020-11-01	unemployment login	True	North Dakota	United States	1
2020-11-01	コロナウイルス	False	Toyama	Japan	24
2020-11-01	cesu.urssaf.fr espace employeur	True	Occitanie	France	1
2020-11-01	coronavirus	False	Balearic Islands	Spain	1
2020-11-01	コロナ 症状	True	Hyogo	Japan	11
2020-11-01	coronavirus	False	Dubai	United Arab Emirates	15
2020-11-01	cdc coronavirus	False	Georgia	United States	2
2020-11-01	coronavirus	False	Utah	United States	25
2020-11-01	sam's club	True	Arkansas	United States	100
2020-11-01	gov.uk	True	Warrington	United Kingdom	29
2020-11-01	nuovo dpcm	True	Piedmont	Italy	56
2020-11-01	coronavirus statistics in united states	False	Virginia	United States	1
2020-11-01	phoenix reisen	True	North Rhine-Westphalia	Germany	1
2020-11-01	remboursement imagine r	True	Ile-De-France	France	1
2020-11-01	dpcm oggi	True	Piedmont	Italy	6
2020-11-01	attestation sortie covid 19	False	Bourgogne-Franche-Comte	France	1
2020-11-01	morrisons	True	Plymouth	United Kingdom	100
2020-11-01	attestation de déplacement dérogatoire covid	False	Normandy	France	1
2020-11-01	rts info	True	Valais	Switzerland	1
2020-11-01	埼玉県	True	Osaka	Japan	5
2020-11-01	companies house	True	Buckinghamshire	United Kingdom	30
2020-11-01	trader joe's	True	Arizona	United States	4
2020-11-01	johns hopkins coronavirus dashboard	False	Arizona	United States	7
2020-11-01	scottish news	True	Aberdeen City	United Kingdom	16
2020-11-01	the range	True	Flintshire	United Kingdom	1
2020-11-01	wilko	True	Cumbria	United Kingdom	27
2020-11-01	covid	False	Hampshire	United Kingdom	1
2020-11-01	caravan and motorhome club	True	Lancashire	United Kingdom	5
2020-11-01	esri france	True	Nouvelle-Aquitaine	France	1
2020-11-01	worldometer coronavirus	False	New Hampshire	United States	22
2020-11-01	nachrichten aktuell	True	Thuringia	Germany	22
2020-11-01	gov uk coronavirus	False	Cheshire West And Chester	United Kingdom	29
2020-11-01	halfords	True	Warrington	United Kingdom	29
2020-11-01	coronavirus statistics	False	Virginia	United States	19
2020-11-01	debenhams uk	True	Bristol	United Kingdom	48
2020-11-01	b&q	True	Swindon	United Kingdom	40
2020-11-01	remboursement navigo	True	Ile-De-France	France	1
2020-11-01	attestation sortie covid	False	Bourgogne-Franche-Comte	France	3
2020-11-01	nuovo dpcm	True	Lombardy	Italy	52
2020-11-01	national trust	True	Plymouth	United Kingdom	1
2020-11-01	referti covid toscana	False	Liguria	Italy	1
2020-11-01	dunelm	True	Hertfordshire	United Kingdom	53
2020-11-01	covid19	False	Florida	United States	3
2020-11-01	morrisons	True	Leicestershire	United Kingdom	82
2020-11-01	covid19.aslnapoli3sud.it	False	Campania	Italy	1
2020-11-01	gazeta de sud	True	Dolj	Romania	100
2020-11-01	ben shapiro	True	Utah	United States	4
2020-11-01	covid 19 latest	False	Cornwall	United Kingdom	9
2020-11-01	wickes	True	Cumbria	United Kingdom	6
2020-11-01	superdrug	True	Torbay	United Kingdom	12
2020-11-01	home bargains	True	Glasgow City	United Kingdom	16
2020-11-01	gouvernement covid attestation	False	Grand Est	France	1
2020-11-01	job support scheme	True	London	United Kingdom	2
2020-11-01	california thanksgiving rules	True	California	United States	1
2020-11-01	東京都 コロナ	True	Saitama	Japan	1
2020-11-01	jet2holidays	True	Warrington	United Kingdom	1
2020-11-01	caravan and motorhome club	True	West Yorkshire	United Kingdom	3
2020-11-01	coronavirus prevention	False	Virginia	United States	9
2020-11-01	ofsp coronavirus	False	Valais	Switzerland	20
2020-11-01	renaud	True	Ile-De-France	France	1
2020-11-01	attestation sortie	True	Bourgogne-Franche-Comte	France	3
2020-11-01	attestation deplacement covid	False	Nouvelle-Aquitaine	France	1
2020-11-01	new lockdown rules uk	True	Plymouth	United Kingdom	54
2020-11-01	trump twitter	True	Alaska	United States	10
2020-11-01	wilko	True	York	United Kingdom	27
2020-11-01	santé wallonie	True	Liege	Belgium	1
2020-11-01	what are the new lockdown rules	True	Cumbria	United Kingdom	10
2020-11-01	coronavirus numbers	False	Virginia	United States	4
2020-11-01	attestation scolaire covid	False	Bourgogne-Franche-Comte	France	3
2020-11-01	rki	True	Brandenburg	Germany	93
2020-11-01	cdc coronavirus update	False	Kentucky	United States	3
2020-11-01	マスク	True	Toyama	Japan	16
2020-11-01	kurier	True	Lower Austria	Austria	100
2020-11-01	coronavirus worldometer	False	Illinois	United States	3
2020-11-01	コロナウイルス	False	Hyogo	Japan	43
2020-11-01	johns hopkins coronavirus dashboard	False	Georgia	United States	7
2020-11-01	sec football	True	Arkansas	United States	6
2020-11-01	外務省海外安全ホームページ	True	Osaka	Japan	6
2020-11-01	morrisons	True	Warrington	United Kingdom	65
2020-11-01	attestation de déplacement dérogatoire papier	True	Normandy	France	3
2020-11-01	covid vaccine	False	New York	United States	2
2020-11-01	wickes	True	Leicester City	United Kingdom	42
2020-11-01	sante publique france	True	Ile-De-France	France	1
2020-11-01	uk coronavirus	False	Cumbria	United Kingdom	1
2020-11-01	bear river health department	True	Utah	United States	11
2020-11-01	pets at home	True	Plymouth	United Kingdom	16
2020-11-01	sweden coronavirus update	False	Washington	United States	1
2020-11-01	pcr test	True	North Rhine-Westphalia	Germany	1
2020-11-01	coronavirus map	False	Virginia	United States	6
2020-11-01	attestation scolaire	True	Bourgogne-Franche-Comte	France	3
2020-11-01	screwfix	True	Aberdeen City	United Kingdom	62
2020-11-01	landratsamt dachau	True	Bavaria	Germany	3
2020-11-01	church of england coronavirus	False	Lancashire	United Kingdom	4
2020-11-01	vtm nieuws	True	Brussels Region	Belgium	3
2020-11-01	ofsp	True	Valais	Switzerland	80
2020-11-01	covid19	False	Texas	United States	1
2020-11-01	coronavirus tracker	False	North Carolina	United States	1
2020-11-01	sweden covid	False	California	United States	1
2020-11-01	ndr	True	Thuringia	Germany	9
2020-11-01	nyheter idag	True	Skane County	Sweden	16
2020-11-01	gov.uk	True	Cheshire West And Chester	United Kingdom	22
2020-11-01	ocado	True	Warrington	United Kingdom	36
2020-11-01	celoplosne testovanie	True	Kosice	Slovak Republic	1
2020-11-01	dunelm	True	Bristol	United Kingdom	40
2020-11-01	travis perkins	True	Cumbria	United Kingdom	8
2020-11-01	sante publique france coronavirus	False	Ile-De-France	France	1
2020-11-01	federation de chasse 33	True	Nouvelle-Aquitaine	France	1
2020-11-01	france info	True	Pays De La Loire	France	7
2020-11-01	sainsburys	True	Plymouth	United Kingdom	39
2020-11-01	boots the chemist	True	Swindon	United Kingdom	15
2020-11-01	hmrc login	True	Surrey	United Kingdom	13
2020-11-01	gds	True	Dolj	Romania	1
2020-11-01	coronavirus	False	Virginia	United States	40
2020-11-01	regione liguria	True	Liguria	Italy	37
2020-11-01	attestation professionnelle covid 19	False	Bourgogne-Franche-Comte	France	1
2020-11-01	dvla	True	Hertfordshire	United Kingdom	16
2020-11-01	john hopkins coronavirus map	False	London	United Kingdom	1
2020-11-01	última hora coronavirus	False	Andalusia	Spain	1
2020-11-01	mot check	True	Leicestershire	United Kingdom	6
2020-11-01	self employed grant	True	Buckinghamshire	United Kingdom	8
2020-11-01	attestation a imprimer covid 19	False	Nouvelle-Aquitaine	France	1
2020-11-01	coronavirus hoje	False	Sao Paulo	Brazil	72
2020-11-01	at&t	True	Utah	United States	13
2020-11-01	california unemployment	True	California	United States	10
2020-11-01	pets at home	True	Warrington	United Kingdom	8
2020-11-01	沖縄　コロナウイルス	False	Saitama	Japan	2
2020-11-01	trump news	True	North Dakota	United States	4
2020-11-01	drudge report 2020	True	Nevada	United States	2
2020-11-01	santé publique france	True	Ile-De-France	France	1
2020-11-01	the range	True	Cumbria	United Kingdom	10
2020-11-01	sciensano	True	Liege	Belgium	20
2020-11-01	sainsburys groceries	True	Plymouth	United Kingdom	81
2020-11-01	coronavirus suisse	False	Valais	Switzerland	100
2020-11-01	nuovo dpcm	True	Latium	Italy	33
2020-11-01	aberdeen fc	True	Fife	United Kingdom	5
2020-11-01	corona virus update	False	Virginia	United States	2
2020-11-01	attestation gouvernement coronavirus	False	Bourgogne-Franche-Comte	France	1
2020-11-01	attestation déplacement covid octobre 2020	False	Auvergne-Rhone-Alpes	France	1
2020-11-01	家賃支援給付金	True	Toyama	Japan	50
2020-11-01	regione toscana covid	False	Tuscany	Italy	2
2020-11-01	face masks	True	New York	United States	1
2020-11-01	コロナ対策	True	Hyogo	Japan	6
2020-11-01	attestation employeur	True	Grand Est	France	7
2020-11-01	tesco home delivery	True	Cumbria	United Kingdom	16
2020-11-01	coronavirus	False	Kentucky	United States	9
2020-11-01	snl cold open	True	Arkansas	United States	40
2020-11-01	家賃支援給付金	True	Osaka	Japan	100
2020-11-01	sainsburys	True	Warrington	United Kingdom	43
2020-11-01	attestation de déplacement dérogatoire pdf	True	Normandy	France	7
2020-11-01	expressen	True	Vasternorrlands Lan	Sweden	1
