Date	Query	IsImplicitIntent	Country	PopularityScore
2020-12-01	jam covid 19 moh jm immigration application	False	United States	1
2020-12-01	mesures covid	False	France	1
2020-12-01	bells palsy 2020	True	United States	1
2020-12-01	ansa ultima ora	True	Italy	3
2020-12-01	john hopkins coronavirus update	False	Canada	1
2020-12-01	landratsamt traunstein	True	Germany	1
2020-12-01	scheduling coronavirus in gov	False	United States	1
2020-12-01	mery sur oise	True	France	1
2020-12-01	belgium coronavirus	False	United States	1
2020-12-01	john hopkins coronavirus tracker	False	Canada	1
2020-12-01	cases of coronavirus in canada	False	Canada	1
2020-12-01	salvoconducto	True	Ecuador	29
2020-12-01	dati coronavirus oggi	False	Italy	1
2020-12-01	cvs covid testing results	False	United States	1
2020-12-01	mbappe	True	France	1
2020-12-01	christian perronne	True	France	1
2020-12-01	beaumont urgent care	True	United States	1
2020-12-01	ansa veneto	True	Italy	1
2020-12-01	john hopkins coronavirus map	False	Canada	15
2020-12-01	landratsamt waldshut	True	Germany	1
2020-12-01	mayotte	True	France	1
2020-12-01	hinsdale south high school	True	United States	1
2020-12-01	bear river health department coronavirus	False	United States	1
2020-12-01	cvs covid testing near me	False	United States	1
2020-12-01	john hopkins coronavirus dashboard	False	Canada	1
2020-12-01	salvoconducto quito	True	Ecuador	100
2020-12-01	maxicours	True	France	1
2020-12-01	cbc covid 19 update today	False	Canada	1
2020-12-01	bear river health department	True	United States	1
2020-12-01	dati coronavirus	False	Italy	1
2020-12-01	scholastic learn at home	True	United States	1
2020-12-01	anticorpi monoclonali	True	Italy	1
2020-12-01	christophe	True	France	1
2020-12-01	john hopkins coronavirus	False	Canada	1
2020-12-01	lanzarote coronavirus	False	Germany	1
2020-12-01	masques transparents covid	False	France	1
2020-12-01	bd veritor system	True	United States	1
2020-12-01	janssen covid vaccine	False	Canada	1
2020-12-01	salvoconductos	True	Ecuador	20
2020-12-01	masques ffp2	True	France	1
2020-12-01	high risk covid	False	United States	1
2020-12-01	bd veritor plus analyzer	True	United States	1
2020-12-01	area c milano	True	Italy	1
2020-12-01	italy coronavirus	False	Canada	1
2020-12-01	cdc coronavirus update	False	Canada	2
2020-12-01	lewis hamilton coronavirus	False	Germany	1
2020-12-01	dashboard umbria	True	Italy	1
2020-12-01	cvs covid testing appointments	False	United States	1
2020-12-01	masques	True	France	1
2020-12-01	chu caen	True	France	1
2020-12-01	bd veritor	True	United States	1
2020-12-01	scotland coronavirus	False	United States	1
2020-12-01	island health covid 19 update today	False	Canada	1
2020-12-01	masque transparent covid	False	France	1
2020-12-01	bc covid update today	False	United States	1
2020-12-01	ariano irpino	True	Italy	1
2020-12-01	island health	True	Canada	9
2020-12-01	new stimulus package	True	United States	1
2020-12-01	lgl bayern	True	Germany	5
2020-12-01	masque transparent	True	France	1
2020-12-01	bc covid update	False	United States	1
2020-12-01	ceba loan	True	Canada	13
2020-12-01	interior health	True	Canada	5
2020-12-01	cronaca di napoli	True	Italy	1
2020-12-01	jamaica covid travel restriction	False	United States	1
2020-12-01	masque personnalisé	True	France	1
2020-12-01	chu rouen	True	France	1
2020-12-01	bc covid dashboard	False	United States	1
2020-12-01	vacina covid	False	Brazil	10
2020-12-01	aspirina	True	Italy	1
2020-12-01	inspq données covid	False	Canada	1
2020-12-01	lgl bayern coronavirus	False	Germany	4
2020-12-01	masque noir covid	False	France	1
2020-12-01	bay area covid	False	United States	1
2020-12-01	cvs covid testing	False	United States	9
2020-12-01	inspq	True	Canada	11
2020-12-01	masque lavable	True	France	1
2020-12-01	bath iron works	True	United States	1
2020-12-01	cecra	True	Canada	2
2020-12-01	atm milano abbonamenti	True	Italy	1
2020-12-01	covid19	False	Italy	1
2020-12-01	oleandrin	True	United States	1
2020-12-01	info covid	False	Canada	2
2020-12-01	chômage partiel	True	France	2
2020-12-01	lgl bayern coronavirus fallzahlen	False	Germany	1
2020-12-01	masque lacoste	True	France	1
2020-12-01	barry eaton health department	True	United States	1
2020-12-01	incubation period for coved 19	False	Canada	1
2020-12-01	masque ffp2	True	France	1
2020-12-01	baricitinib	True	United States	1
2020-12-01	hydro one	True	Canada	26
2020-12-01	scott atlas	True	United States	4
2020-12-01	ats brescia	True	Italy	1
2020-12-01	masque enfant	True	France	1
2020-12-01	barbicide covid 19 certification	False	United States	1
2020-12-01	cerb	True	Canada	38
2020-12-01	lidl reisen	True	Germany	1
2020-12-01	covid veneto oggi	False	Italy	1
2020-12-01	cvs covid test results	False	United States	1
2020-12-01	huron perth public health	True	Canada	1
2020-12-01	chômage partiel covid 19	False	France	1
2020-12-01	masque de noel	True	France	1
2020-12-01	barbicide certification	True	United States	1
2020-12-01	huron perth health unit	True	Canada	4
2020-12-01	masque covid	False	France	1
2020-12-01	barbados travel restrictions	True	United States	1
2020-12-01	cvs covid test	False	United States	1
2020-12-01	ats insubria	True	Italy	1
2020-12-01	scott gottlieb	True	United States	1
2020-12-01	huron perth covid	False	Canada	1
2020-12-01	lockdown deutschland	True	Germany	1
2020-12-01	maseczki	True	France	1
2020-12-01	cerb application	True	Canada	10
2020-12-01	bandana face mask	True	United States	1
2020-12-01	covid veneto	False	Italy	1
2020-12-01	cvs covid results	False	United States	1
2020-12-01	https covid 19 ontario ca	False	Canada	5
2020-12-01	chômage partiel novembre 2020	True	France	1
2020-12-01	martinique covid	False	France	1
2020-12-01	bamlanivimab	True	United States	2
2020-12-01	how many people have died from coronavirus	False	Canada	3
2020-12-01	ats milano	True	Italy	3
2020-12-01	mappy carte	True	France	3
2020-12-01	bamatracker	True	United States	1
2020-12-01	logo nachrichten	True	Germany	3
2020-12-01	how many new cases of covid in ontario today	False	Canada	1
2020-12-01	maladie de lyme	True	France	1
2020-12-01	bam infusion	True	United States	1
2020-12-01	coronavirus	False	Greece	1
2020-12-01	cesb	True	Canada	1
2020-12-01	covid 19	False	Egypt	1
2020-12-01	covid valle d aosta	False	Italy	1
2020-12-01	ihme covid	False	United States	1
2020-12-01	how many covid deaths in canada	False	Canada	1
2020-12-01	cluster	True	France	1
2020-12-01	maif	True	France	7
2020-12-01	baltimore ravens covid list	False	United States	1
2020-12-01	how many covid cases today in ontario	False	Canada	2
2020-12-01	ats milano covid	False	Italy	1
2020-12-01	macron	True	France	2
2020-12-01	baltimore ravens covid	False	United States	1
2020-12-01	lohnfortzahlung bei quarantäne	True	Germany	1
2020-12-01	how many cases of coronavirus in ontario	False	Canada	2
2020-12-01	coronavirus update	False	Greece	1
2020-12-01	ma classe a la maison cned	True	France	1
2020-12-01	bakerripley	True	United States	1
2020-12-01	child tax benefit	True	Canada	5
2020-12-01	how many cases of coronavirus in canada	False	Canada	1
2020-12-01	covid vaccino	False	Italy	1
2020-12-01	jamaica travel restriction	True	United States	1
2020-12-01	ausl bologna	True	Italy	1
2020-12-01	combien de morts du coronavirus en france	False	France	1
2020-12-01	ma classe a la maison	True	France	1
2020-12-01	sd coronavirus	False	United States	1
2020-12-01	baker ripley rental assistance	True	United States	1
2020-12-01	how long does it take to get covid 19 results	False	Canada	1
2020-12-01	love island	True	Germany	1
2020-12-01	linternaute covid 19	False	France	1
2020-12-01	baker ripley	True	United States	1
2020-12-01	covid	False	Greece	1
2020-12-01	health canada covid 19	False	Canada	1
2020-12-01	les symptômes du covid 19	False	France	1
2020-12-01	bahamas travel restriction	True	United States	1
2020-12-01	china coronavirus	False	Canada	1
2020-12-01	autocertificazione	True	Italy	6
2020-12-01	covid usa	False	Italy	1
2020-12-01	new stimulus bill	True	United States	1
2020-12-01	hastings prince edward public health	True	Canada	4
2020-12-01	combien de temps reste t on positif au covid	False	France	1
2020-12-01	lra forchheim	True	Germany	1
2020-12-01	how much will covid vaccines cost	False	United States	1
2020-12-01	les chiffres du covid 19	False	France	1
2020-12-01	bahamas news	True	United States	1
2020-12-01	covid 19	False	Greece	4
2020-12-01	hamilton covid cases	False	Canada	1
2020-12-01	les bodins et le covid	False	France	1
2020-12-01	bahamas covid	False	United States	1
2020-12-01	autocertificazione campania	True	Italy	1
2020-12-01	hamilton covid 19 update	False	Canada	6
2020-12-01	les 12 coups de midi	True	France	1
2020-12-01	china coronavirus update	False	Canada	1
2020-12-01	baby its covid outside	False	United States	1
2020-12-01	covid umbria oggi	False	Italy	1
2020-12-01	cvs covid 19 testing	False	United States	2
2020-12-01	luftreiniger gegen coronavirus	False	Germany	1
2020-12-01	comorbidité covid 19	False	France	1
2020-12-01	hamilton covid	False	Canada	2
2020-12-01	gov gr	True	Greece	100
2020-12-01	le ou la covid	False	France	1
2020-12-01	azn stock	True	United States	1
2020-12-01	halton covid 19 update	False	Canada	2
2020-12-01	covid 19 update	False	Cambodia	38
2020-12-01	le journal des femmes coronavirus	False	France	1
2020-12-01	azithromycin 250 mg	True	United States	1
2020-12-01	autocertificazione coronavirus	False	Italy	1
2020-12-01	halton covid	False	Canada	3
2020-12-01	sd coronavirus update	False	United States	1
2020-12-01	china covid	False	Canada	1
2020-12-01	madeira coronavirus	False	Germany	1
2020-12-01	covid umbria	False	Italy	1
2020-12-01	cvs covid 19	False	United States	1
2020-12-01	le covid ou la covid	False	France	1
2020-12-01	comorbidités covid	False	France	1
2020-12-01	azfamily news	True	United States	1
2020-12-01	sd covid	False	United States	1
2020-12-01	halifax covid cases today	False	Canada	1
2020-12-01	worldometer coronavirus	False	Greece	3
2020-12-01	labosud	True	France	1
2020-12-01	azdhs dashboard	True	United States	1
2020-12-01	haldimand norfolk health unit	True	Canada	1
2020-12-01	autocertificazione covid	False	Italy	12
2020-12-01	laboratoire test covid	False	France	1
2020-12-01	az covid numbers az	False	United States	1
2020-12-01	guelph covid	False	Canada	1
2020-12-01	china covid cases	False	Canada	1
2020-12-01	magdeburg	True	Germany	2
2020-12-01	covid trentino	False	Italy	1
2020-12-01	cvs covid	False	United States	1
2020-12-01	la poste	True	France	40
2020-12-01	companies house	True	France	1
2020-12-01	az covid numbers	False	United States	1
2020-12-01	gst payment dates 2020	True	Canada	1
2020-12-01	la nouvelle attestation a imprimer	True	France	1
2020-12-01	az covid number today	False	United States	1
2020-12-01	grey bruce health unit	True	Canada	8
2020-12-01	autocertificazione covid 19	False	Italy	1
2020-12-01	la covid ou le covid	False	France	1
2020-12-01	az covid news	False	United States	1
2020-12-01	mags nrw	True	Germany	2
2020-12-01	great west life login	True	Canada	63
2020-12-01	la covid 19	False	France	1
2020-12-01	cisss chaudière appalaches	True	Canada	2
2020-12-01	az covid dashboard	False	United States	1
2020-12-01	covid toscana oggi	False	Italy	1
2020-12-01	sd covid 19	False	United States	1
2020-12-01	government of nova scotia	True	Canada	3
2020-12-01	confinement	True	France	2
2020-12-01	l internaute covid 19	False	France	1
2020-12-01	az covid cases	False	United States	1
2020-12-01	autocertificazione covid 19 da stampare	False	Italy	1
2020-12-01	government of new brunswick	True	Canada	8
2020-12-01	l internaute coronavirus	False	France	1
2020-12-01	az covid 19 update	False	United States	1
2020-12-01	malediven coronavirus	False	Germany	1
2020-12-01	government of manitoba covid	False	Canada	2
2020-12-01	kylian mbappé	True	France	1
2020-12-01	az covid 19	False	United States	1
2020-12-01	government of alberta covid	False	Canada	1
2020-12-01	cisss de lanaudière	True	Canada	2
2020-12-01	kaducee covid	False	France	1
2020-12-01	covid toscana	False	Italy	2
2020-12-01	jamaica travel restrictions	True	United States	1
2020-12-01	az covid	False	United States	1
2020-12-01	confinement belgique	True	France	1
2020-12-01	autocertificazione covid dicembre 2020	False	Italy	1
2020-12-01	government of alberta	True	Canada	11
2020-12-01	maseczki	True	Germany	1
2020-12-01	justificatif déplacement professionnel covid	False	France	1
2020-12-01	az coronavirus update	False	United States	1
2020-12-01	cvs coronavirus	False	United States	1
2020-12-01	gov nl covid 19	False	Canada	1
2020-12-01	justificatif déplacement professionnel	True	France	1
2020-12-01	az coronavirus	False	United States	1
2020-12-01	abono transporte madrid	True	Spain	1
2020-12-01	gouvernement du québec covid 19	False	Canada	2
2020-12-01	cisss laval	True	Canada	1
2020-12-01	justificatif de déplacement scolaire	True	France	1
2020-12-01	covid svezia	False	Italy	1
2020-12-01	icd 10 code covid 19 pnuemonia	False	United States	1
2020-12-01	az coronaviris update	False	United States	1
2020-12-01	confinement covid	False	France	1
2020-12-01	autocertificazione covid novembre	False	Italy	1
2020-12-01	gouvernement du canada	True	Canada	15
2020-12-01	maybrit illner	True	Germany	1
2020-12-01	justificatif de déplacement professionnel	True	France	7
2020-12-01	aviptadil	True	United States	1
2020-12-01	goodlife fitness	True	Canada	14
2020-12-01	ajuda generalitat covid 19	False	Spain	1
2020-12-01	justificatif de déplacement covid 19	False	France	1
2020-12-01	aviation	True	United States	1
2020-12-01	gnb covid	False	Canada	2
2020-12-01	autocertificazione covid novembre 2020	False	Italy	1
2020-12-01	city of hamilton covid	False	Canada	1
2020-12-01	justificatif de déplacement	True	France	2
2020-12-01	covid statistiche	False	Italy	1
2020-12-01	nys travel restrictions	True	United States	1
2020-12-01	average age of coronavirus deaths	False	United States	1
2020-12-01	confinement en belgique	True	France	1
2020-12-01	maßnahmen coronavirus	False	Germany	1
2020-12-01	sd dept of health	True	United States	1
2020-12-01	gnb coronavirus update	False	Canada	2
2020-12-01	justificatif de deplacement professionnel	True	France	3
2020-12-01	avenal state prison	True	United States	1
2020-12-01	new stimulus	True	United States	1
2020-12-01	ajudes autònoms covid 19	False	Spain	1
2020-12-01	gnb coronavirus	False	Canada	2
2020-12-01	autocertificazione covid pdf	False	Italy	1
2020-12-01	justificatif de deplacement covid 19	False	France	1
2020-12-01	ava louise	True	United States	1
2020-12-01	city of toronto	True	Canada	12
2020-12-01	gnb	True	Canada	9
2020-12-01	covid spagna	False	Italy	1
2020-12-01	cvs com minuteclinic covid 19 testing	False	United States	1
2020-12-01	mdr aktuell	True	Germany	4
2020-12-01	confinement en france	True	France	1
2020-12-01	journal officiel	True	France	2
2020-12-01	australia covid cases	False	United States	1
2020-12-01	global covid 19 update	False	Canada	1
2020-12-01	andalucia coronavirus	False	Spain	1
2020-12-01	journal des femmes coronavirus	False	France	1
2020-12-01	australia covid	False	United States	1
2020-12-01	autocertificazione covid puglia	False	Italy	1
2020-12-01	fraser health school exposures	True	Canada	1
2020-12-01	mdr ticker	True	Germany	1
2020-12-01	seahawks face mask	True	United States	1
2020-12-01	jour de carence covid 19	False	France	1
2020-12-01	australia coronavirus	False	United States	1
2020-12-01	ciusss capitale nationale	True	Canada	3
2020-12-01	fraser health	True	Canada	6
2020-12-01	covid sintomi	False	Italy	1
2020-12-01	cvs com covid testing	False	United States	1
2020-12-01	aragon hoy	True	Spain	1
2020-12-01	confinement espagne	True	France	1
2020-12-01	jordanie	True	France	1
2020-12-01	austin texas covid	False	United States	1
2020-12-01	france covid	False	Canada	1
2020-12-01	autocertificazione covid zona arancione	False	Italy	1
2020-12-01	johns hopkins coronavirus map	False	France	1
2020-12-01	austin covid	False	United States	1
2020-12-01	medsan	True	Germany	1
2020-12-01	ford announcement today	True	Canada	3
2020-12-01	john hopkins coronavirus map	False	France	1
2020-12-01	augusta national golf club	True	United States	1
2020-12-01	aranda de duero	True	Spain	1
2020-12-01	ciusss estrie covid	False	Canada	1
2020-12-01	florida covid 19 update	False	Canada	3
2020-12-01	covid sicilia oggi	False	Italy	1
2020-12-01	sean payton	True	United States	1
2020-12-01	autocertificazione da stampare	True	Italy	1
2020-12-01	confinement france	True	France	1
2020-12-01	jean jacques goldman	True	France	1
2020-12-01	james conner covid	False	United States	1
2020-12-01	attestation covid	False	United States	1
2020-12-01	medsan covid test	False	Germany	1
2020-12-01	eohu	True	Canada	1
2020-12-01	jean castex	True	France	1
2020-12-01	atlantic city casino news	True	United States	1
2020-12-01	hidalgo county	True	United States	1
2020-12-01	asepeyo	True	Spain	3
2020-12-01	edmonton covid 19 update	False	Canada	2
2020-12-01	autocertificazione dicembre 2020	True	Italy	1
2020-12-01	ciusss mcq	True	Canada	7
2020-12-01	jauge covid 19	False	France	1
2020-12-01	covid sicilia	False	Italy	1
2020-12-01	cvs com covid 19 testing	False	United States	1
2020-12-01	at home covid tests	False	United States	1
2020-12-01	conférence des évêques de france	True	France	1
2020-12-01	edmonton covid	False	Canada	1
2020-12-01	medsan sars cov 2 antigen rapid test	True	Germany	1
2020-12-01	jackie et michel	True	France	1
2020-12-01	at home covid tester	False	United States	1
2020-12-01	eastern ontario health unit	True	Canada	2
2020-12-01	asepeyo formularios	True	Spain	1
2020-12-01	ivermectine	True	France	1
2020-12-01	at home covid test	False	United States	1
2020-12-01	autocertificazione lombardia	True	Italy	1
2020-12-01	dépistage covid 19	False	Canada	1
2020-12-01	number of coronavirus cases by state	False	United States	1
2020-12-01	corona virus	False	Canada	3
2020-12-01	mein schiff	True	Germany	3
2020-12-01	covid sardegna oggi	False	Italy	1
2020-12-01	cvs com coronovirus	False	United States	1
2020-12-01	italie covid	False	France	1
2020-12-01	conjonctivite	True	France	1
2020-12-01	at home covid 19 saliva tests	False	United States	1
2020-12-01	durham region covid 19 update	False	Canada	3
2020-12-01	asturias coronavirus	False	Spain	1
2020-12-01	italie coronavirus	False	France	1
2020-12-01	asymptomatic definition	True	United States	1
2020-12-01	olive leaf extract benefits	True	United States	1
2020-12-01	autocertificazione modulo da scaricare	True	Italy	2
2020-12-01	durham region covid 19	False	Canada	4
2020-12-01	melanie müller	True	Germany	1
2020-12-01	italie	True	France	1
2020-12-01	asymptomatic covid	False	United States	1
2020-12-01	corona virus numbers	False	Canada	1
2020-12-01	covid sardegna	False	Italy	1
2020-12-01	new rochelle ny	True	United States	1
2020-12-01	durham region covid	False	Canada	1
2020-12-01	ayudas alquiler 2020	True	Spain	1
2020-12-01	consignes covid 19	False	France	1
2020-12-01	internaute coronavirus	False	France	1
2020-12-01	asymptomatic corvid 19	False	United States	1
2020-12-01	durham covid tracker	False	Canada	1
2020-12-01	autocertificazione novembre 2020	True	Italy	4
2020-12-01	institut pasteur lille	True	France	1
2020-12-01	asu covid testing	False	United States	1
2020-12-01	meldeformular covid 19	False	Germany	1
2020-12-01	dr theresa tam	True	Canada	1
2020-12-01	institut pasteur	True	France	1
2020-12-01	covid roma oggi	False	Italy	1
2020-12-01	astrazeneca vaccine news	True	United States	1
2020-12-01	corona virus ontario	False	Canada	1
2020-12-01	seattle covid testing	False	United States	1
2020-12-01	ayudas autonomos	True	Spain	1
2020-12-01	dr tam	True	Canada	1
2020-12-01	autocertificazione pdf	True	Italy	1
2020-12-01	contaminations covid france	False	France	1
2020-12-01	inserm	True	France	1
2020-12-01	astrazeneca vaccine covid	False	United States	1
2020-12-01	mers coronavirus	False	Germany	1
2020-12-01	dr hinshaw update today	True	Canada	4
2020-12-01	insee deces	True	France	1
2020-12-01	astrazeneca vaccine	True	United States	1
2020-12-01	ayudas autónomos	True	Spain	1
2020-12-01	covid roma	False	Italy	1
2020-12-01	doug ford announcement today	True	Canada	10
2020-12-01	cvs com coronavirus testing	False	United States	1
2020-12-01	autocertificazione spostamenti	True	Italy	1
2020-12-01	corona virus stats	False	Canada	1
2020-12-01	infos gouv coronavirus	False	France	1
2020-12-01	astrazeneca covid vaccine	False	United States	1
2020-12-01	doug ford announcement	True	Canada	1
2020-12-01	moderna	True	Germany	6
2020-12-01	contamines montjoie	True	France	1
2020-12-01	infos covid	False	France	1
2020-12-01	astra zeneca vaccine covid 19	False	United States	1
2020-12-01	doug ford	True	Canada	7
2020-12-01	ayudas autónomos junta de andalucía	True	Spain	1
2020-12-01	covid puglia oggi	False	Italy	1
2020-12-01	infos coronavirus	False	France	1
2020-12-01	astra zeneca covid vacine	False	United States	1
2020-12-01	seattle times coronavirus daily update	False	United States	1
2020-12-01	autocertificazione spostamenti covid	False	Italy	1
2020-12-01	disability tax credit	True	Canada	6
2020-12-01	morgenpost coronavirus monitor	False	Germany	1
2020-12-01	corona virus update	False	Canada	4
2020-12-01	infographie coronavirus	False	France	1
2020-12-01	asthma and covid	False	United States	1
2020-12-01	disability covid payment	False	Canada	1
2020-12-01	cantabria coronavirus	False	Spain	1
2020-12-01	corona virus	False	France	1
2020-12-01	info gouv fr covid 19	False	France	1
2020-12-01	aruba travel restrictions	True	United States	1
2020-12-01	covid puglia	False	Italy	1
2020-12-01	autocertificazione zona arancione	True	Italy	1
2020-12-01	janet mills	True	United States	1
2020-12-01	cvs com coronavirus	False	United States	1
2020-12-01	ctv news vancouver island	True	Canada	6
2020-12-01	mundschutz	True	Germany	1
2020-12-01	info gouv covid	False	France	1
2020-12-01	aruba covid 19	False	United States	1
2020-12-01	ctv covid tracker	False	Canada	2
2020-12-01	corona virus usa	False	Canada	1
2020-12-01	casos coronavirus españa	False	Spain	1
2020-12-01	info gouv coronavirus	False	France	1
